JobAsmbl_Company,Customer_Name,JobHead_ProdQty,JobHead_QtyCompleted,JobOper_OprSeq,JobOper_OpDesc,ResourceTimeUsed_ResourceGrpID,JCDept_JCDept,JCDept_Description,JobOper_LastLaborDate,Calculated_RemProdHrs,Calculated_OpCount,JobHead_PartNum,JobHead_PartDescription,OrderDtl_OrderQty,JobHead_SchedCode,JobHead_ProdCode,JobHead_JobHold_c,JobHead_CommentText,JobHead_JobNotes_c,JobHead_Company,JobHead_JobNum,JobHead_LotNum_c,JobHead_Remake_c,JobHead_Rework_c,JobHead_Rush_c,JobHead_Split_c,JobHead_TestCoupons_c,JobHead_Reference_c,Calculated_WIP,Calculated_RemainingOps,JobOper_CommentText,JobAsmbl_CommentText,JobAsmbl_TravelerLastPrint_c,JobAsmbl_TravPrintedBy_c,OrderRel_OrAckDate_c,Part_RefCategory
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000408","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000409","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000410","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000411","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000412","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000413","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000414","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000415","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000416","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000417","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000418","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000419","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000420","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000421","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000422","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000423","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000424","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000425","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000426","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07427T","Stiktite Coated Shell Size 52mm",,"NORMAL","41200",False,"","","AVA006","U0000000000427","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000053","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000054","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000055","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000056","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000057","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000058","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000059","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000060","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000061","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000062","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000063","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000064","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000065","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000066","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000067","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000068","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000069","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000070","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000071","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000072","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000073","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000074","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000075","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000076","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000077","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000078","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000079","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000080","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000081","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000082","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000083","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000084","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000085","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000086","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000087","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000088","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000089","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000090","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000091","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000092","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000093","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000094","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000095","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000096","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000097","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000098","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000099","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000100","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000101","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000102","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000103","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000104","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000105","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000106","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000107","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000108","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000109","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000110","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000111","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000112","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000113","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000114","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000115","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000116","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000117","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000118","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000119","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000120","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000121","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000122","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000123","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000124","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000125","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000126","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
"AVA006","",48,0,10,"Document Control Supply Chain","SPLDOC","4070","Supply Chain",,19.97,19,"SN07425T","Stiktite Coated Shell Size 48mm",,"NORMAL","41200",False,"","","AVA006","U0000000000127","",False,False,False,False,False,"",0,"","Print Job Traveler","",,"",,"ACETABSH"
